20170201|12|190 |0|1|608|32|71|45|18|19|793|
20170201|12|190 |0|2|2197|158|156|64|63|106|2744|
20170201|12|190 |1|1|545|47|57|42|15|48|754|
20170201|12|190 |1|2|1823|160|166|73|98|110|2430|
20170201|12|253 |0|1|860|58|110|71|32|22|1153|
20170201|12|253 |0|2|3246|223|109|124|187|242|4131|
20170201|12|253 |1|1|699|50|94|77|40|72|1032|
20170201|12|253 |1|2|2733|225|102|117|185|190|3552|
20170201|12|254 |0|1|365|30|62|52|49|13|571|
20170201|12|254 |0|2|1460|130|83|65|217|112|2067|
20170201|12|254 |1|1|405|32|65|69|41|46|658|
20170201|12|254 |1|2|1384|102|71|45|191|105|1898|
20170201|12|651 |0|1|361|10|14|10|5|14|414|
20170201|12|651 |0|2|1024|23|51|10|36|82|1226|
20170201|12|651 |1|1|280|11|18|12|5|32|358|
20170201|12|651 |1|2|918|34|54|14|34|76|1130|
20170201|12|685 |0|1|177|22|72|70|66|3|410|
20170201|12|685 |0|2|796|98|82|47|180|42|1245|
20170201|12|685 |1|1|167|36|45|54|31|15|348|
20170201|12|685 |1|2|741|93|95|63|242|52|1286|
20170201|13|101 |0|1|995|28|51|10|12|22|1118|
20170201|13|101 |0|2|3453|131|380|42|34|181|4221|
20170201|13|101 |1|1|967|35|70|34|13|101|1220|
20170201|13|101 |1|2|3387|119|451|54|61|200|4272|
20170201|13|190 |0|1|613|31|74|34|11|16|779|
20170201|13|190 |0|2|2137|135|173|60|70|99|2674|
20170201|13|190 |1|1|568|26|68|57|11|46|776|
20170201|13|190 |1|2|2092|162|182|66|94|118|2714|
20170201|13|253 |0|1|872|42|76|48|17|13|1068|
20170201|13|253 |0|2|3344|171|105|85|118|225|4048|
20170201|13|253 |1|1|809|50|102|59|29|92|1141|
20170201|13|253 |1|2|3072|187|107|102|154|179|3801|
20170201|13|254 |0|1|388|20|46|39|34|15|542|
20170201|13|254 |0|2|1432|119|75|38|169|105|1938|
20170201|13|254 |1|1|398|24|49|45|43|36|595|
20170201|13|254 |1|2|1594|73|74|34|167|125|2067|
20170201|13|651 |0|1|334|10|15|11|6|4|380|
20170201|13|651 |0|2|967|33|59|18|43|64|1184|
20170201|13|651 |1|1|318|8|23|11|8|30|398|
20170201|13|651 |1|2|1019|35|53|11|58|54|1230|
20170201|13|685 |0|1|219|22|59|51|52|7|410|
20170201|13|685 |0|2|912|76|70|37|143|62|1300|
20170201|13|685 |1|1|195|33|65|54|46|16|409|
20170201|13|685 |1|2|858|99|99|47|186|45|1334|
20170201|14|101 |0|1|989|22|48|23|16|32|1130|
20170201|14|101 |0|2|3369|113|418|40|47|205|4192|
20170201|14|101 |1|1|938|28|75|39|11|99|1190|
20170201|14|101 |1|2|3351|138|416|48|57|190|4200|
20170201|14|190 |0|1|615|38|73|37|11|13|787|
20170201|14|190 |0|2|2116|181|174|63|73|97|2704|
20170201|14|190 |1|1|626|38|83|49|14|65|875|
20170201|14|190 |1|2|2310|177|148|96|78|105|2914|
20170201|14|253 |0|1|856|44|83|48|23|24|1078|
20170201|14|253 |0|2|3413|201|104|123|118|219|4178|
20170201|14|253 |1|1|878|43|74|67|37|99|1198|
20170201|14|253 |1|2|3551|210|118|101|137|235|4352|
20170201|14|254 |0|1|337|25|51|49|46|18|526|
20170201|14|254 |0|2|1616|109|70|51|208|115|2169|
20170201|14|254 |1|1|465|45|79|55|37|59|740|
20170201|14|254 |1|2|1797|108|67|31|220|118|2341|
20170201|14|651 |0|1|292|10|13|9|6|11|341|
20170201|14|651 |0|2|947|29|69|10|43|84|1182|
20170201|14|651 |1|1|313|12|26|4|9|25|389|
20170201|14|651 |1|2|1034|33|58|17|45|63|1250|
20170201|14|685 |0|1|185|30|78|51|81|7|432|
20170201|14|685 |0|2|849|67|83|33|200|51|1283|
20170201|14|685 |1|1|256|34|63|67|42|15|477|
20170201|14|685 |1|2|1060|118|89|62|202|78|1609|
20170201|15|101 |0|1|931|26|51|20|10|25|1063|
20170201|15|101 |0|2|3247|113|400|29|29|212|4030|
20170201|15|101 |1|1|1109|30|76|31|5|134|1385|
20170201|15|101 |1|2|3940|141|418|63|49|225|4836|
20170201|15|190 |0|1|607|32|85|48|8|6|786|
20170201|15|190 |0|2|2091|148|164|66|95|129|2693|
20170201|15|190 |1|1|665|23|76|42|18|69|893|
20170201|15|190 |1|2|2588|150|146|59|58|126|3127|
20170201|15|253 |0|1|744|47|68|47|27|23|956|
20170201|15|253 |0|2|3137|181|98|72|112|238|3838|
20170201|15|253 |1|1|891|57|67|59|37|129|1240|
20170201|15|253 |1|2|3887|204|87|114|125|234|4651|
20170201|15|254 |0|1|363|36|32|44|38|17|530|
20170201|15|254 |0|2|1537|111|83|42|172|133|2078|
20170201|15|254 |1|1|492|32|65|60|41|50|740|
20170201|15|254 |1|2|1842|92|91|50|198|112|2385|
20170201|15|651 |0|1|323|11|14|8|4|3|363|
20170201|15|651 |0|2|923|32|51|8|43|65|1122|
